WindDir_CALM,WindDir_E,WindDir_ENE,WindDir_ESE,WindDir_N,WindDir_NE,WindDir_NNE,WindDir_NNW,WindDir_NW,WindDir_S,WindDir_SE,WindDir_SSE,WindDir_SSW,WindDir_SW,WindDir_W,WindDir_WNW,WindDir_WSW,Air Temp (degrees C),Humidity (%),MSLP (hPa),Wind Speed (km/h),Wind Gust  (km/h),E (hPa),Dew Pt Temp (degrees C),Apparent Temp (degrees C),Rainfall since 9 am (mm)
0.0,0.005380200860832138,0.006456241032998565,0.007890961262553802,0.13952654232424677,0.01685796269727403,0.03837876614060258,0.03371592539454806,0.028335724533715925,0.23708751793400287,0.04411764705882353,0.11621233859397417,0.10760401721664276,0.09576757532281205,0.03479196556671449,0.036585365853658534,0.051291248206599714,18.484827833572453,66.2309899569584,1013.4293400286944,16.69368723098996,63.0,13.795358808455832,11.624426111908178,15.94038737446198,1968.8
0.0,0.005550686532281624,0.009640666082383873,0.011977797253870874,0.17470055506865323,0.009056383289512124,0.025124160093485247,0.034764826175869123,0.02366345311130587,0.27256792287467135,0.02424773590417762,0.12416009348524686,0.07800175284837861,0.06076541045866199,0.06368682442302075,0.03680981595092025,0.04528191644756062,22.489950335962607,56.82442302074204,1014.0512416009349,20.500438212094654,70.0,14.554714208635849,12.382763657610283,19.69293017820625,1174.2
0.0,0.009563658099222952,0.008965929468021518,0.019127316198445904,0.10430364614465033,0.007471607890017932,0.021518230723251645,0.03138075313807531,0.024506873879258817,0.18021518230723252,0.05588762701733413,0.12193664076509265,0.1022115959354453,0.08607292289300658,0.09563658099222953,0.04064554692169755,0.09055588762701733,21.397997609085476,60.358936043036465,1012.8392408846385,17.98625224148237,74.0,14.908566398499408,12.718141063956963,19.123998804542737,1737.4
0.0,0.008118701007838746,0.0033594624860022394,0.017357222844344905,0.17497200447928332,0.008958566629339306,0.031914893617021274,0.03443449048152296,0.031075027995520716,0.19988801791713326,0.04899216125419933,0.09434490481522956,0.0845464725643897,0.07334826427771557,0.0677491601343785,0.05403135498320269,0.06690929451287794,19.782138857782755,65.01119820828667,1018.8884658454648,16.561030235162374,61.0,14.634662937969399,12.530515117581187,17.779367301231805,1599.0
0.0,0.016101404590613225,0.03323055841041452,0.011990407673860911,0.2949640287769784,0.01644398766700925,0.0421377183967112,0.040082219938335044,0.013703323055841042,0.1236724905789654,0.03597122302158273,0.09489551216169921,0.06783144912641316,0.05481329222336417,0.050702295306611855,0.041109969167523124,0.06235011990407674,17.607057211373757,71.4820143884892,1017.6727646454265,16.988694758478932,74.0,14.087754310900749,11.945255224391914,15.329256594724221,4629.6
0.0,0.005039370078740157,0.008503937007874015,0.005984251968503937,0.5511811023622047,0.007559055118110236,0.023622047244094488,0.10015748031496063,0.04913385826771653,0.025196850393700787,0.007559055118110236,0.013228346456692913,0.046614173228346455,0.054803149606299215,0.03937007874015748,0.031181102362204723,0.030866141732283466,15.735653543307086,69.85228346456692,1018.4106141732284,20.958110236220474,72.0,12.252327339127541,9.950173228346456,12.508692913385826,1531.8
0.0,0.004127115146512587,0.0033016921172100704,0.0008254230293025176,0.3631861328931077,0.011143210895583986,0.05323978539001238,0.05323978539001238,0.029302517540239374,0.04209657449442839,0.004539826661163846,0.024349979364424266,0.06066859265373504,0.0821295914156005,0.1221626083367726,0.05323978539001238,0.09244737928188196,13.239867932315311,77.74824597606273,1020.5572018159307,17.994634750309533,83.0,11.768820840939785,9.348204704911268,10.267684688402806,1949.2
0.0,0.003714020427112349,0.0018570102135561746,0.0009285051067780873,0.298050139275766,0.003714020427112349,0.03064066852367688,0.14948932219127206,0.03714020427112349,0.008356545961002786,0.0064995357474466105,0.005571030640668524,0.012999071494893221,0.060352831940575676,0.17177344475394615,0.06963788300835655,0.1392757660167131,12.62246982358403,74.02692664809656,1017.810399257196,20.581244196843084,57.0,10.701337197517638,8.009842154131848,9.937325905292479,244.4
0.0,0.004078303425774877,0.0008156606851549756,0.0024469820554649264,0.22022838499184338,0.013866231647634585,0.03833605220228385,0.05791190864600326,0.04812398042414356,0.2096247960848287,0.013866231647634585,0.044861337683523655,0.07911908646003263,0.09543230016313213,0.06933115823817292,0.04567699836867863,0.05628058727569331,12.33548123980424,78.9437194127243,1026.3747145187601,13.251223491027732,57.0,11.170742848780336,8.623083197389885,10.783931484502448,537.0
0.0,0.02040816326530612,0.00709849157054126,0.012422360248447204,0.21561668145519078,0.0044365572315882874,0.023070097604259095,0.04614019520851819,0.030168589174800354,0.12422360248447205,0.007985803016858917,0.055013309671694766,0.08163265306122448,0.08606921029281278,0.1126885536823425,0.07275953859804792,0.1002661934338953,14.17746228926353,72.55545696539485,1015.6699201419698,17.77196095829636,83.0,11.562264307365366,9.077994676131322,12.150221827861579,1728.2
0.0,0.011848341232227487,0.00995260663507109,0.0071090047393364926,0.22274881516587677,0.013744075829383886,0.03459715639810427,0.03933649289099526,0.03175355450236967,0.16113744075829384,0.01848341232227488,0.08341232227488152,0.07535545023696683,0.10426540284360189,0.06872037914691943,0.03886255924170616,0.07867298578199051,16.94355450236967,65.91563981042654,1015.4138862559241,17.938388625592417,72.0,12.327925051640996,10.000236966824644,15.303791469194312,769.8
0.012048192771084338,0.018072289156626505,0.013901760889712697,0.014828544949026877,0.12233549582947173,0.015291936978683966,0.033364226135310475,0.028730305838739572,0.019462465245597776,0.2015755329008341,0.0319740500463392,0.09731232622798888,0.10426320667284522,0.10194624652455977,0.057460611677479144,0.038461538461538464,0.08897126969416126,18.00690454124189,63.071362372567194,1014.1916126042632,16.997683039851715,59.0,12.69059088697945,10.420435588507877,16.4887859128823,2793.4
0.025390027531355153,0.008259406546344448,0.005506271030896299,0.009177118384827165,0.08137044967880086,0.009177118384827165,0.014377485469562558,0.023248699908228816,0.017742428877332517,0.2951973080452738,0.047109207708779445,0.11807892321810952,0.11930253900275313,0.06791067604772101,0.06271030896298563,0.044967880085653104,0.050474151116549404,19.28473539308657,65.94126644233711,1011.148761089018,17.791373508718262,76.0,14.461161507989884,12.34655858060569,18.180850412970326,1627.8
0.013678696158323633,0.002619324796274738,0.007566938300349243,0.004947613504074505,0.10593713620488941,0.010768335273573923,0.033760186263096625,0.02619324796274738,0.0320139697322468,0.199941792782305,0.05878928987194412,0.1309662398137369,0.08410942956926659,0.0829452852153667,0.07159487776484284,0.04540162980209546,0.08876600698486613,20.05311408614668,65.35244470314319,1011.1424621653085,20.559371362048893,74.0,15.02227171743176,12.76638533178114,18.991763678696156,3721.4
0.02187938288920056,0.010659186535764377,0.014586255259467041,0.012903225806451613,0.14333800841514727,0.014305750350631136,0.04039270687237027,0.016830294530154277,0.01570827489481066,0.28078541374474053,0.025525946704067323,0.0964936886395512,0.11612903225806452,0.0726507713884993,0.03814866760168303,0.040112201963534364,0.03955119214586255,20.997531556802244,67.67798036465638,1017.0824403927069,18.619074333800842,102.0,16.29104327992453,14.148274894810658,20.543590462833098,2189.4
0.02959094865100087,0.005512039454598201,0.004641717435451117,0.008703220191470844,0.1795764432840151,0.009573542210617928,0.03220191470844212,0.03249202204815782,0.034522773426167684,0.15926892950391644,0.02639976791412823,0.06208297069915869,0.09196402668987526,0.0838410211778358,0.10327821293878735,0.048157818392805335,0.08819263127357121,17.913983173774298,65.21119814331303,1015.460110240789,18.316507107629825,74.0,13.062779947910911,10.81090803597331,16.536176385262547,1044.2
0.04201944183129508,0.007525870178739417,0.00658513640639699,0.007525870178739417,0.13577924114142365,0.01191596111633741,0.03041705863907181,0.032298526183756664,0.028222013170272814,0.15083098149890248,0.035120727500783946,0.06930072122922547,0.09814989024772657,0.10787080589526497,0.07463154593916588,0.044841643148322355,0.1169645656945751,15.033051113201632,75.07369081216682,1019.5604264659769,15.774223894637817,69.0,12.59074853482841,10.284415177171526,13.72903731577297,1878.6
0.016985138004246284,0.003821656050955414,0.0029723991507431,0.004670912951167728,0.3915074309978769,0.010615711252653927,0.07728237791932059,0.11464968152866242,0.049681528662420385,0.042887473460721866,0.003821656050955414,0.01740976645435244,0.059447983014861996,0.05562632696390658,0.05222929936305733,0.03524416135881104,0.061146496815286625,14.107898089171973,73.78811040339703,1019.3248407643312,21.496815286624205,70.0,11.637728559280104,9.165392781316347,11.88063694267516,1159.4
0.08732057416267942,0.03289473684210526,0.013157894736842105,0.008373205741626795,0.3038277511961722,0.010167464114832535,0.0430622009569378,0.07775119617224881,0.04904306220095694,0.07954545454545454,0.012559808612440191,0.041866028708133975,0.030502392344497607,0.04485645933014354,0.06399521531100479,0.035287081339712915,0.06578947368421052,12.416925837320573,79.62260765550239,1023.3388157894736,16.98744019138756,80.0,11.366821024481009,8.817882775119617,10.57183014354067,382.2
