WindDir_CALM,WindDir_E,WindDir_ENE,WindDir_ESE,WindDir_N,WindDir_NE,WindDir_NNE,WindDir_NNW,WindDir_NW,WindDir_S,WindDir_SE,WindDir_SSE,WindDir_SSW,WindDir_SW,WindDir_W,WindDir_WNW,WindDir_WSW,Air Temp (degrees C),Humidity (%),MSLP (hPa),Wind Speed (km/h),Wind Gust  (km/h),E (hPa),Dew Pt Temp (degrees C),Apparent Temp (degrees C),Rainfall since 9 am (mm)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.0,0.0,0.0759493670886076,0.25316455696202533,0.21518987341772153,0.24050632911392406,0.189873417721519,16.173417721518987,59.949367088607595,1013.2354430379747,19.72151898734177,39.0,10.993483649533212,8.425316455696203,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.0,0.021739130434782608,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.15217391304347827,0.08695652173913043,15.710869565217392,61.65217391304348,1016.8543478260871,21.97826086956522,35.0,10.97469330351762,8.406521739130435,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,0.0,0.625,0.0625,0.0,0.0,0.0,22.54375,40.1875,1021.175,13.6875,24.0,10.816965977685875,8.275,0.0,0.0
0.0,0.0,0.0,0.0,0.8151260504201681,0.01680672268907563,0.07563025210084033,0.058823529411764705,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.767226890756305,56.69747899159664,1022.7747899159664,18.45378151260504,54.0,12.153685283335582,9.89159663865546,0.0,0.0
0.0,0.0,0.0,0.0,0.9099099099099099,0.0,0.08108108108108109,0.009009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.076576576576578,45.432432432432435,1017.4846846846847,32.351351351351354,72.0,12.24958586403511,10.08018018018018,0.0,0.0
0.0,0.0,0.0,0.0,0.8046875,0.0078125,0.0625,0.078125,0.015625,0.0,0.0,0.0,0.0,0.015625,0.0078125,0.0,0.0078125,23.50234375,45.6796875,1011.37578125,23.703125,67.0,13.166221546166717,11.10234375,0.0,0.4
0.0,0.0,0.008620689655172414,0.0,0.4827586206896552,0.017241379310344827,0.13793103448275862,0.034482758620689655,0.017241379310344827,0.0,0.0,0.02586206896551724,0.04310344827586207,0.034482758620689655,0.11206896551724138,0.06896551724137931,0.017241379310344827,20.99396551724138,82.78448275862068,1011.8577586206897,15.405172413793103,33.0,20.445542058852624,17.913793103448278,0.0,246.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.09,0.19,0.04,0.03,0.0,0.07,17.052,84.37,1014.6560000000001,17.76,30.0,16.283071901389548,14.258,0.0,474.0
0.0,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.13414634146341464,0.024390243902439025,0.036585365853658534,0.08536585365853659,0.036585365853658534,0.1951219512195122,0.036585365853658534,0.12195121951219512,0.07317073170731707,0.06097560975609756,0.04878048780487805,0.036585365853658534,0.06097560975609756,23.234146341463415,63.548780487804876,1015.5878048780487,8.914634146341463,24.0,17.872771494085843,15.814634146341463,0.0,0.8
0.0,0.0,0.0,0.0,0.8,0.0,0.09166666666666666,0.041666666666666664,0.025,0.0,0.0,0.0,0.0,0.008333333333333333,0.016666666666666666,0.016666666666666666,0.0,24.528333333333332,66.73333333333333,1015.84,18.016666666666666,41.0,19.76365997788505,17.427500000000002,0.0,0.0
0.0,0.0,0.0,0.0,0.45864661654135336,0.0,0.0,0.09774436090225563,0.03759398496240601,0.21052631578947367,0.007518796992481203,0.022556390977443608,0.10526315789473684,0.022556390977443608,0.022556390977443608,0.007518796992481203,0.007518796992481203,22.892481203007517,73.25563909774436,1017.390977443609,22.353383458646615,46.0,19.61723693501331,17.189473684210526,0.0,255.4
0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.2878787878787879,0.09848484848484848,0.19696969696969696,0.23484848484848486,0.08333333333333333,0.022727272727272728,0.05303030303030303,0.007575757575757576,18.125,60.81818181818182,1023.2204545454546,16.939393939393938,37.0,12.422876667164077,10.187878787878788,0.0,341.8
0.0,0.0,0.007751937984496124,0.0,0.17829457364341086,0.015503875968992248,0.023255813953488372,0.031007751937984496,0.023255813953488372,0.35658914728682173,0.015503875968992248,0.11627906976744186,0.031007751937984496,0.03875968992248062,0.07751937984496124,0.06976744186046512,0.015503875968992248,18.18062015503876,69.78294573643412,1019.0643410852713,15.186046511627907,32.0,14.12088584523367,12.148062015503875,0.0,9.600000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6629213483146067,0.0,0.11235955056179775,0.21348314606741572,0.011235955056179775,0.0,0.0,0.0,17.01011235955056,59.17977528089887,1021.0573033707866,19.168539325842698,35.0,11.43740948684199,9.014606741573033,0.0,0.0
